"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","MonthsInService","UniqueSubs","ActiveSubs","Handsets","CurrentEquipmentDays","AgeHH1","ChildrenInHH","HandsetRefurbished","TruckOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","HasCreditCard","RetentionCalls","NewCellphoneUser","NotNewCellphoneUser","IncomeGroup","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3217882,"Yes",43.91,731,45,0,26,532,12.4,9.7,0.7,73,0,363.5,53.7,26,109.3,155,10.3,14,1,1,1,415,56,"No","No","No","Unknown","No","No","Yes",0,"No","No",7,"No","2-High","Other","Other","No"
3080190,"No",46.37,236,30,0,38,-74,-13.1,3.3,1.3,12.3,0,48.5,30.7,17,93,28.7,4.7,28,2,2,1,849,36,"No","Yes","No","Known","No","No","Yes",0,"No","No",9,"No","1-Highest","Suburban","Other","Unknown"
3029050,"No",111.08,1698,75,0,143,76,-35,6.3,10.3,85,6,532.2,180,93.7,352.3,359,16.7,33,2,1,2,383,50,"No","No","Yes","Unknown","No","No","Yes",0,"No","No",5,"No","3-Good","Other","Other","No"
3368658,"No",148.19,3009,140,2.48,136,-66,-18.2,17.7,30.3,158.3,14,743,105.7,51.7,619,521,48,10,1,1,1,301,28,"No","No","No","Known","No","No","Yes",0,"No","No",9,"No","5-Low","Other","Other","No"
3300830,"No",37.17,214,45,0,5,-32,-2.2,0.3,8.7,0.7,0,41.6,2,0.3,39.3,12.7,9,8,1,1,1,229,24,"No","No","No","Unknown","No","No","No",0,"No","Yes",6,"No","2-High","Other","Other","Unknown"
3329402,"No",94.23,496,63,0.5,112,-148,-30.2,10.3,0.7,8.3,0.3,0.2,3,0.3,136.7,36,11,7,1,1,1,202,0,"No","No","No","Known","No","No","Yes",0,"No","No",9,"No","2-High","Suburban","Other","No"
3130294,"No",101.85,3409,72,3.46,100,-294,26.7,19.7,18.7,96,11.3,772.6,231,113.7,473.7,505.7,38.3,21,1,1,8,239,26,"Yes","No","No","Known","No","No","Yes",0,"Yes","No",5,"No","5-Low","Suburban","Clerical","Yes"
3175374,"Yes",34.52,299,30,0.25,0,36,-0.3,13.7,2,24.3,0,51.2,32.3,8.3,78,48.3,15.7,15,3,2,2,296,38,"No","No","No","Unknown","Yes","Yes","No",0,"Yes","No",4,"No","3-Good","Other","Other","Yes"
3274390,"Yes",56.47,621,59,1.49,22,-96,-10.8,11.3,1.3,18.3,0.3,183.9,24,0.7,159.7,35,12.7,13,1,1,1,376,24,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Other","Other","Unknown"
3399778,"No",109.5,603,43,6.93,1,-603,-109.5,28,4,87.7,6,113,30.7,0,270.3,50.3,32,35,1,1,5,184,0,"No","Yes","No","Known","No","No","Yes",0,"No","No",8,"No","5-Low","Rural","Other","Yes"
3073730,"No",29.99,0,30,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,25,2,2,2,754,46,"No","No","No","Known","No","No","Yes",0,"No","No",4,"No","1-Highest","Suburban","Crafts","No"
3136550,"No",74.99,628,75,0,0,66,0,5,1.7,32.7,0,134.7,28,7.3,196.3,25.7,6.7,22,1,1,1,660,38,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","Yes",8,"No","2-High","Other","Other","Yes"
3169390,"No",33.67,305,30,0,0,40,1.3,5,0.7,51.3,0.7,87.3,11.3,6.3,33,104,5.7,15,1,1,1,464,44,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",6,"No","7-Lowest","Other","Other","No"
3380150,"No",39.99,78,50,0,0,-9,0,2,0,2.3,0,22.1,11,2.3,25,4,2,9,1,1,1,255,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","5-Low","Other","Other","Unknown"
3070718,"No",22.39,311,10,0.5,3,28,-4,1.7,0.3,26.7,0,108.7,18.7,4,51,63.3,2,23,4,3,2,43,44,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",6,"No","1-Highest","Town","Other","Yes"
3333078,"No",45.48,404,55,0.5,0,-44,0.5,6.3,1.7,55,15,15.7,18.7,0.7,82.7,124.3,9,11,1,1,1,308,36,"No","No","No","Unknown","No","No","Yes",0,"Yes","No",7,"No","2-High","Other","Other","No"
3309026,"No",36.65,758,45,0,5,-94,-0.3,5.3,14.3,41.3,3.3,166.2,26.7,24,84.7,106,19.7,13,1,1,4,320,0,"No","Yes","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","Unknown"
3385678,"No",80.64,1355,60,0.25,56,116,50.5,42.7,8,74.7,0.7,251.5,59.7,3,159.7,217,50.7,8,1,1,1,213,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Other","Other","Unknown"
3189550,"Yes",102.56,873,87,0.99,78,65,-19.9,17,5.3,32.7,1.7,194.7,37.3,6.7,114.7,68.7,22.3,18,2,1,2,14,0,"No","No","No","Unknown","No","No","No",0,"No","Yes",0,"No","3-Good","Other","Other","Unknown"
3338126,"No",35.41,138,45,0,0,-53,1.3,4,0.3,1.7,0.3,26,12.7,12.3,46.7,26.3,4.3,9,1,1,1,259,38,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",4,"No","3-Good","Other","Other","Yes"
3345226,"No",47.65,306,40,0.5,49,-4,-16.3,1,0.7,19,0,16.4,6,1,61.3,8.7,1.7,12,1,1,2,353,40,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",5,"No","4-Medium","Suburban","Professional","No"
3252166,"Yes",106.63,1264,113,2.48,0,-24,120.5,47.7,0,7,1,329.3,277.7,71.3,225,293,47.7,16,2,2,3,101,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Other","Other","Unknown"
3143786,"No",34.35,234,30,0,0,-8,-4.4,0,0.7,4,0.3,9.8,2.7,0.3,36.7,21.7,0.7,23,1,1,1,699,40,"Yes","No","Yes","Known","No","No","Yes",0,"No","No",6,"No","1-Highest","Other","Other","Yes"
3341826,"No",10.23,72,10,0,0,-12,-0.2,0,2.7,2,0,0,0,0,10.7,8.7,2.7,10,3,3,1,299,46,"Yes","No","No","Known","No","No","Yes",0,"No","No",6,"No","2-High","Suburban","Professional","Yes"
3147546,"No",30.97,95,32,0,0,-14,-0.1,2,0,11.3,0,23.6,5,4,26,10,2,19,2,2,2,447,42,"No","No","Yes","Known","No","No","Yes",0,"No","No",4,"No","2-High","Town","Crafts","No"
3194378,"No",69.49,885,56,0,55,-513,-71.5,12,1.7,93.7,8.3,366.1,10,8.7,120,103.7,13.7,15,1,1,1,465,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","7-Lowest","Suburban","Other","Unknown"
3027686,"No",10.09,85,10,0,0,66,-0.1,0,0,2.7,0,0.5,3,0.7,11.7,7,0,31,2,2,2,387,40,"No","No","No","Known","Yes","Yes","Yes",0,"No","Yes",3,"No","1-Highest","Other","Other","No"
3024038,"No",46.7,408,50,0.25,37,-214,-11.7,0.3,5,21,0,78.2,36.3,9,111.7,27,5.3,32,2,2,1,958,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","4-Medium","Other","Other","Unknown"
3325326,"No",35.24,446,45,0.25,0,-141,-0.2,4,0.7,17.7,0,78.2,20.7,13,49,67.3,4.7,11,1,1,1,313,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","1-Highest","Other","Other","Unknown"
3330474,"No",50.09,308,55,0.74,0,-47,-1.1,0.3,0,29.3,0,99.7,29.3,28,38.7,72.3,0.3,11,1,1,1,310,42,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Other","Other","No"
3028802,"No",13.59,204,10,0.5,0,-6,-3.6,1.7,5.7,16.3,1.7,36.7,8.7,4.7,42,38.7,7.3,35,3,2,2,465,34,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",8,"No","3-Good","Other","Professional","No"
3376606,"No",60.62,538,70,0,1,193,11.8,2.7,0,1,0,147.1,10,3,83,78.3,2.7,9,1,1,2,272,40,"No","No","No","Known","No","No","Yes",0,"No","No",3,"No","2-High","Other","Other","No"
3180326,"No",48.37,246,60,0,0,116,1.6,5.3,0.3,6.3,0,60.2,19.3,15,50,22.7,5.7,16,3,2,2,380,36,"No","No","No","Known","No","No","Yes",0,"No","No",1,"No","1-Highest","Other","Other","Unknown"
3088722,"Yes",65.89,1369,60,0,53,-392,-15.9,19,12,95.3,1,461.6,2,11.7,117.3,70.7,31,27,2,2,3,129,26,"No","No","No","Known","No","No","No",0,"Yes","No",1,"No","5-Low","Other","Other","No"
3184482,"No",124.75,1017,60,3.96,234,372,41.6,13,0.7,7.7,0.7,208.1,66.7,32.7,234.3,97.7,13.7,14,3,2,2,112,40,"No","No","No","Known","Yes","Yes","Yes",0,"No","Yes",5,"No","3-Good","Other","Professional","No"
3285726,"No",35.09,382,40,0,10,-32,-4.8,0,0,0,0,0,0,0,0,0,0,10,2,2,1,310,48,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"Yes","No",6,"No","2-High","Suburban","Retired","Yes"
3105194,"No",85.11,868,69,0.25,54,-445,-18.9,0.7,9.7,4.3,0.3,295.8,5.7,28.3,66.3,53.7,10.3,20,2,2,3,152,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Suburban","Other","Unknown"
3296822,"No",53.02,808,45,0,52,239,-4.7,0.3,2.3,56.7,5,108.5,11,6.7,133.7,101,2.7,12,2,2,1,341,40,"No","No","Yes","Known","Yes","Yes","Yes",0,"No","No",9,"No","2-High","Rural","Professional","Yes"
3276138,"No",14.39,119,10,0,1,-25,1.2,0.3,0,0.7,0,2.6,2.3,0.7,2.7,5,0.3,13,2,2,1,373,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Other","Other","Unknown"
3305262,"Yes",10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,393,36,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","4-Medium","Rural","Professional","Yes"
3025478,"No",41.41,194,30,0,6,6,-3.1,11.3,1.3,19,0,22.6,17.3,3.7,69.7,20,12.7,35,2,2,2,407,30,"No","No","No","Known","No","No","Yes",0,"Yes","No",5,"No","1-Highest","Other","Other","Yes"
3251966,"No",29.99,200,40,0,0,38,0,0,0,2.7,0.3,19.4,15.3,0.3,23,23.3,0,12,1,1,1,365,28,"No","No","No","Known","No","No","Yes",0,"No","Yes",5,"No","2-High","Rural","Other","No"
3255338,"No",30.24,110,40,0.25,0,-22,0.7,2.7,0,6,0,11.1,2,0.3,29.3,7.7,2.7,12,1,1,1,360,54,"No","No","No","Known","No","No","Yes",0,"No","Yes",6,"No","2-High","Other","Other","No"
3210290,"No",51.04,408,29,1.98,18,-408,-37.8,5.3,10.7,24.7,11,80.5,25,19,89.3,48,16,16,1,1,1,478,48,"No","No","No","Known","No","No","Yes",0,"No","No",3,"No","2-High","Other","Professional","No"
3275898,"No",29.99,125,40,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,373,50,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","2-High","Suburban","Professional","No"
3365090,"No",35.24,233,45,0.25,0,-41,0.7,4,0.7,30.3,0.7,104.4,19.3,1.7,42,62,4.7,11,1,1,1,311,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","5-Low","Suburban","Other","Unknown"
3341070,"No",35.48,168,45,0.5,0,-54,1.5,2.3,2.7,6.3,0,41.3,1.7,0.7,47.3,8.3,5,12,1,1,1,361,52,"No","No","No","Known","No","No","Yes",0,"No","No",9,"No","2-High","Suburban","Crafts","Yes"
3130138,"No",66.8,967,50,0.74,27,-34,-12.8,25.3,3,77,0,179.2,121,25.3,179.3,241,28.3,25,1,1,3,78,52,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","4-Medium","Other","Other","Yes"
3042914,"No",57.15,555,50,0,24,-17,-6.2,7.3,3.7,27.3,0,201.6,21.3,0.3,172.3,30.7,11,34,1,1,3,400,60,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","1-Highest","Suburban","Other","Unknown"
3047662,"No",77.49,777,75,1.24,0,86,1.2,15.3,0.3,28,0,273.4,55,8,191.3,82.7,15.7,29,1,1,4,178,70,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",3,"No","4-Medium","Suburban","Other","No"
3164486,"Yes",38.31,298,30,0,24,-60,-8.3,2,2.3,39,0,91.7,15.3,1.3,137,21,4.3,22,1,1,1,644,48,"No","No","No","Known","No","No","Yes",0,"No","No",6,"No","2-High","Other","Other","Yes"
3100026,"No",52.75,496,60,0.5,0,90,-2.8,3,1.3,12,0,45.4,8.7,5,74.3,18,4.3,26,2,2,1,783,56,"No","No","Yes","Known","Yes","Yes","Yes",0,"No","No",9,"No","2-High","Other","Professional","Yes"
3198174,"No",303.08,1579,10,1.98,1045,-424,-135.7,17.3,10.7,96.3,0,374.5,166,39.3,310,245,28,13,5,5,1,395,54,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"Yes","No",9,"No","2-High","Town","Other","Yes"
3128174,"Yes",34.44,209,30,0,12,-46,-4.4,2.3,1,4,1.7,39.7,5,2,38.7,9.3,3.3,19,1,1,2,542,28,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","No"
3146574,"No",11.57,262,10,1.49,0,0,-1.6,0.7,4,5,0,12,8,2.3,70.7,5,4.7,17,4,4,1,522,50,"Yes","Yes","Yes","Known","Yes","Yes","Yes",0,"Yes","No",9,"No","2-High","Suburban","Other","Yes"
3320714,"Yes",30.28,224,40,0,0,36,-0.3,3.7,1,14.7,0,69,14.7,2.7,74.3,38.7,4.7,11,2,2,1,317,42,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",5,"No","2-High","Other","Other","Yes"
3369766,"No",35.2,94,45,0,0,54,0.6,3.7,0.7,7,0,3.4,0,0.3,18.7,8.7,4.3,6,1,1,1,191,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","3-Good","Suburban","Other","Unknown"
3193050,"Yes",7.62,0,5,0,0,0,-0.8,0,0,0,0,0,0,0,0,0,0,13,1,1,1,406,48,"No","No","Yes","Known","Yes","Yes","Yes",0,"No","No",6,"No","3-Good","Suburban","Other","No"
3037370,"No",58.81,361,50,0.74,12,90,5.6,0,2.7,2.7,0,1.2,15.7,0.7,34,22.3,2.7,31,1,1,1,949,72,"No","No","Yes","Unknown","No","No","No",0,"Yes","No",1,"No","3-Good","Other","Other","No"
3396510,"No",29.99,81,40,0,0,13,0,0.3,0,3.3,0,0,0,0,23.3,4,0.3,33,1,1,3,316,0,"No","Yes","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Other","Other","Unknown"
3309942,"Yes",45.24,95,55,0.74,0,25,5.2,1,1.7,14,0.3,10.7,2,1.3,13,14.3,2.7,7,1,1,1,219,26,"No","No","Yes","Known","Yes","Yes","Yes",0,"No","Yes",5,"No","2-High","Town","Professional","No"
3341574,"No",35.3,1288,45,0,0,78,-0.3,16,0.3,77.7,20.7,312.2,35.3,6,80,226.3,16.3,6,1,1,1,192,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Other","Other","Unknown"
3175746,"No",31.75,80,30,0,5,3,-1.8,3,1,8.7,0.7,0,3,0,8.3,6.7,4,21,1,1,1,617,58,"No","No","No","Known","No","No","Yes",0,"No","No",7,"No","2-High","Town","Other","Yes"
3213310,"Yes",33.74,115,30,0.5,0,-115,-0.5,0.3,0.3,5,0,28.4,7.3,0,28,16,0.7,14,1,1,1,425,36,"Yes","No","Yes","Known","No","No","Yes",0,"No","No",6,"No","2-High","Rural","Crafts","Yes"
3057130,"No",33.25,172,30,0,0,-46,0,1.7,0.7,5.7,0,17.1,5,0.7,30.3,23.7,2.3,29,1,1,1,868,32,"No","No","No","Known","Yes","Yes","Yes",0,"Yes","No",5,"No","3-Good","Other","Professional","No"
3289354,"Yes",30.43,68,40,0.25,0,88,0.5,0,0,0,0,0,0,0,0,0,0,12,2,2,2,346,52,"No","No","No","Known","No","No","Yes",0,"No","No",9,"No","2-High","Suburban","Other","Unknown"
3391654,"No",93.39,1206,85,1.98,58,-221,-15.2,12,0.3,25.3,0.7,284.6,125,24.3,224.7,90.7,12.3,48,5,5,11,210,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","1-Highest","Suburban","Other","Unknown"
3172362,"No",56.2,1653,60,1.49,14,-313,-6.2,7,81.3,45,0.7,187.1,89.3,20,105,161,88.3,15,1,1,1,457,38,"No","No","No","Known","Yes","Yes","Yes",0,"No","Yes",2,"No","2-High","Suburban","Professional","Yes"
3093022,"No",20.73,42,20,0.74,0,2,-0.7,2,0,2.3,0.3,2.5,0.7,0,9.3,5.3,2,23,1,1,1,699,36,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",8,"No","2-High","Suburban","Other","No"
3047778,"Yes",30.48,27,30,0.5,0,-14,-0.5,0,0,0,0,5.3,1,0,7.7,1.7,0,29,1,1,1,879,52,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",3,"No","1-Highest","Other","Other","Yes"
3225570,"No",124.28,1184,59,0.25,230,-154,-45.8,25.7,8.3,171.7,11.3,186.6,69.3,22.7,211.7,346,34,11,1,1,1,340,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","3-Good","Other","Other","Unknown"
3139178,"Yes",45.5,273,50,0,0,-175,0,4.7,0,10,0,112.5,16.3,5,93.3,26.3,4.7,20,1,1,1,607,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","Unknown"
3079166,"Yes",31.86,96,30,0,4,-52,-1.9,3.3,0.3,6.7,5.3,3.8,6.7,0.3,38.7,23,3.7,22,1,1,1,683,34,"No","No","No","Known","No","No","No",0,"No","No",4,"No","2-High","Suburban","Other","No"
3141930,"No",67.53,400,67,1.49,0,160,-4.6,3,4,149.3,0,91.5,26.3,23,127.3,31,7,18,2,2,2,335,0,"No","Yes","No","Unknown","No","No","No",0,"No","No",0,"No","1-Highest","Other","Other","Unknown"
3336342,"Yes",43.78,804,45,0.5,1,216,-0.8,1.7,4.7,60.3,0,285.4,34.7,4.7,116.7,184.7,6.3,13,1,1,2,18,52,"Yes","Yes","No","Known","Yes","Yes","No",0,"No","No",4,"No","5-Low","Other","Professional","No"
3188686,"No",36.78,484,45,0,22,86,5.8,1,11.3,63.3,2,82.8,17.7,4.7,116.7,81.7,12.3,16,1,1,1,480,20,"Yes","No","No","Known","No","No","Yes",0,"No","No",1,"No","3-Good","Suburban","Other","Unknown"
3032978,"No",108.73,916,95,7.92,20,-170,-6.8,11,1.7,40.7,0.7,121.5,63,18,135.3,112.3,12.7,32,2,2,2,649,38,"No","No","No","Known","No","No","Yes",0,"No","No",5,"No","1-Highest","Other","Clerical","Unknown"
3158714,"No",35.87,157,30,0,8,53,7.9,0.3,1.3,6,0,25.9,4,0,28,11.7,1.7,18,1,1,1,551,52,"No","No","No","Known","No","No","Yes",0,"No","Yes",1,"No","2-High","Suburban","Other","Yes"
3390114,"No",47.75,172,55,0,0,170,23.3,0,0,0,0,0,0,0,0,0,0,7,3,2,3,0,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Other","Other","Unknown"
3049014,"No",30.34,96,30,0,1,-16,-0.4,2.7,0.7,6,0,15.1,3.3,0,27,29.3,3.3,29,1,1,1,871,30,"Yes","No","No","Known","No","No","Yes",0,"Yes","No",7,"No","1-Highest","Suburban","Self","Yes"
3177190,"Yes",61.66,508,40,0.25,64,-130,-16.5,2.3,0.7,44.3,3.3,183.8,30,32,171,109.3,3.3,19,1,1,2,129,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","Unknown"
3059462,"Yes",233.19,1464,60,4.46,584,1898,509.7,33,14.7,65,0.7,247.1,80.3,22.3,230.7,189.7,47.7,25,2,2,5,312,58,"No","No","No","Unknown","No","No","Yes",1,"No","No",4,"Yes","3-Good","Other","Other","Unknown"
3315730,"Yes",54.73,337,55,0.74,34,-27,-7.9,3,0.3,9.7,0,23.2,15,4.7,87,13.7,3.3,7,1,1,1,213,0,"No","No","No","Unknown","No","No","No",0,"No","Yes",0,"No","2-High","Other","Other","Unknown"
3289150,"Yes",38.86,102,40,0,23,-56,-8.9,0,0,0,0,0,0,0,0,0,0,12,1,1,1,352,50,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",6,"No","2-High","Other","Clerical","Yes"
3080558,"No",10,128,10,0,0,18,0,5,0,17.7,0,16.6,1.7,1,14,12,5,28,2,2,1,848,60,"Yes","No","No","Known","No","No","Yes",0,"No","No",7,"No","3-Good","Other","Professional","Yes"
3170438,"No",24.99,32,25,0,0,-13,0,1.3,0,3,0,5.7,4,1,8,7.7,1.3,19,2,2,1,569,30,"No","Yes","No","Known","Yes","Yes","Yes",0,"No","Yes",8,"No","2-High","Suburban","Other","Yes"
3118026,"No",61.87,433,30,1.24,90,398,62.6,0.3,1.3,30,0,82.7,17.3,0,80.3,71,1.7,25,1,1,2,538,54,"No","Yes","No","Known","No","No","Yes",0,"No","No",7,"No","2-High","Other","Other","Yes"
3126726,"No",49.94,414,45,0.25,27,-258,-12,2.7,20.3,36.7,0.7,28.3,8.7,4.7,64.3,43.7,23,21,5,3,7,153,42,"Yes","Yes","Yes","Known","Yes","Yes","Yes",0,"No","Yes",6,"No","2-High","Rural","Other","No"
3338818,"Yes",42.28,358,30,0.25,15,-124,-6.6,2.7,17.3,5,0,98.8,24.7,0,44,64.7,20,9,1,1,1,258,64,"No","No","No","Known","No","No","No",0,"Yes","No",8,"No","3-Good","Rural","Other","Yes"
3158622,"No",53.69,765,60,0,0,-12,-0.4,1,5,58.3,2,221.4,97.3,27,180.7,146.7,6,16,1,1,3,150,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","4-Medium","Other","Other","Unknown"
3343710,"Yes",139.75,1105,85,5.2,34,-367,-4.1,24.3,3.3,78.3,0,248.1,69.3,33,209.3,284,27.7,8,2,1,3,90,60,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",9,"No","3-Good","Suburban","Professional","Yes"
3284578,"No",30.48,114,40,0.5,0,-36,-0.5,0,0,0,0,0,0,0,0,0,0,10,4,2,1,313,38,"No","No","No","Unknown","No","No","Yes",0,"No","No",6,"No","3-Good","Other","Other","No"
3161782,"Yes",60.76,267,30,4.7,72,-126,-27.8,7,0.7,45.3,0,26.1,4.7,1,75,33.7,7.7,16,3,1,1,482,52,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",9,"No","2-High","Town","Professional","No"
3391722,"No",402.62,3164,210,12.87,719,-393,-76.3,78.3,1.3,112.7,0,959.6,222.3,44.3,959.7,157.3,79.7,51,1,1,6,132,30,"No","No","No","Known","No","No","Yes",0,"No","No",3,"No","3-Good","Suburban","Other","No"
3035890,"No",38.23,281,45,0.25,0,-91,-0.2,1.3,15.7,12,2,6.6,3,0,85.7,31.7,17,32,1,1,4,255,36,"No","No","No","Known","No","No","Yes",0,"Yes","No",6,"No","1-Highest","Other","Other","Unknown"
3012602,"Yes",119.23,764,95,4.7,61,-492,-30.6,4.3,0.3,41.7,0,225.1,36,3.7,204.3,47.3,4.7,38,2,1,3,129,42,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",9,"No","1-Highest","Other","Professional","Yes"
3388758,"Yes",10.25,673,10,0.25,0,827,-0.2,6.7,3.7,18,0.3,27.1,19,2,51.7,41,10.3,7,4,4,1,191,44,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",6,"No","3-Good","Other","Professional","Yes"
3072294,"No",4.92,14,4,0,1,-14,-4.9,0,0,0,0,0,0,0,0,0,0,29,1,1,1,868,44,"No","No","Yes","Known","Yes","Yes","Yes",0,"No","No",5,"No","1-Highest","Town","Other","Yes"
3168422,"Yes",63.7,569,50,0.5,44,55,9.1,6,1.3,13.7,4.7,170.6,27,6,63.7,89,7.3,19,1,1,1,574,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","7-Lowest","Other","Other","Unknown"
3191450,"No",112.6,712,95,0.5,108,-142,-4.4,7.3,1,37.3,0.3,257.1,26.3,35.3,131,54.3,8.3,18,3,2,2,299,50,"No","Yes","No","Known","Yes","Yes","Yes",0,"No","No",9,"No","2-High","Other","Other","Yes"
3336346,"No",30.26,182,40,0,0,-16,-0.3,7,1.3,15.3,0,18.5,19.3,5,62.7,26.7,8.3,7,1,1,1,198,56,"Yes","No","No","Known","No","No","Yes",0,"No","No",5,"No","1-Highest","Suburban","Other","Unknown"
3176334,"No",41.87,307,50,1.73,0,-4,1.1,1.3,2,18.7,2,119.6,18.7,8,76.3,32.3,3.3,19,1,1,1,554,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","5-Low","Town","Other","Unknown"
3377010,"No",38.4,228,30,0.99,1,-228,-38.4,3.3,0,28,9,15.7,6,0.3,40,12.7,3.3,7,1,1,1,209,40,"No","No","No","Known","No","No","No",0,"No","No",3,"No","7-Lowest","Other","Other","No"
3016518,"Yes",146.19,972,50,1.98,260,166,112.6,1.7,0,8.3,0,576.2,27.3,2.7,151,63,1.7,40,2,1,3,853,0,"No","No","No","Known","No","No","Yes",0,"Yes","No",8,"No","1-Highest","Other","Other","Unknown"
3204358,"No",90.3,996,85,0.25,58,434,42.2,7.3,4.3,27.3,0,138.6,38.3,23.3,75.7,83.7,11.7,13,1,1,1,382,58,"Yes","No","No","Known","No","No","Yes",0,"No","No",2,"No","5-Low","Rural","Other","Yes"
3017538,"Yes",40.88,131,44,0,0,-47,-5.9,3,1,4.3,0.7,12,12.7,1.7,34.3,16,4,36,1,1,2,129,40,"No","No","Yes","Known","Yes","Yes","Yes",0,"No","No",5,"No","1-Highest","Other","Other","Unknown"
3196246,"No",42.26,567,40,0.25,0,-10,-2.3,13,1,27.3,0,79,39.3,22,74.3,148.7,14,15,1,1,2,288,38,"Yes","Yes","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","2-High","Other","Other","Yes"
3142738,"No",62.26,692,55,4.7,0,100,6.1,21,17,124,2.7,68.7,59,6,153.7,194.3,38,18,1,1,1,533,48,"No","No","Yes","Known","No","No","Yes",0,"No","No",5,"No","5-Low","Other","Other","No"
3143630,"Yes",247.71,1614,61,2.23,488,-105,-85.2,18,10,46,0,402.2,43,2.7,323.3,134.7,28,21,1,1,3,528,38,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",9,"No","2-High","Town","Professional","Yes"
3339614,"No",29.26,197,40,0.25,0,-75,0.7,1.7,5.3,27,3.3,55.5,10.3,0,60.7,40.7,7,8,2,1,1,256,46,"Yes","No","Yes","Known","No","No","Yes",0,"No","No",7,"No","4-Medium","Suburban","Other","Unknown"
3238506,"No",32.28,282,40,0,2,36,-0.3,0.7,1.3,6.7,0,40.6,6.7,1,32.7,25.7,2,11,1,1,3,245,38,"No","Yes","No","Known","Yes","Yes","Yes",0,"No","No",5,"No","2-High","Suburban","Clerical","No"
3056614,"Yes",30.48,42,30,0.5,0,-8,0.5,1.7,0.3,3.7,0,1.6,8,0,15.7,6.3,2,29,1,1,1,871,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","1-Highest","Suburban","Other","Unknown"
